Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1013,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1014,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1015,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1016,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1017,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1018,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1019,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1020,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1021,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1022,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1023,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1024,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1025,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1026,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1027,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1028,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1029,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1030,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1031,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1032,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1033,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1034,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1035,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1036,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1037,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1038,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1039,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1040,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1041,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1042,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1043,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1044,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1045,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1046,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1047,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1048,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1049,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1050,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1051,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1052,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1053,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1054,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1055,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1056,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1057,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1058,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1060,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1061,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1062,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1063,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1064,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1065,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1066,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1067,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1068,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1069,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1070,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1071,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1072,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1073,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1074,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1075,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1076,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1077,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1078,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1079,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1080,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1081,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1082,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1083,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1084,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1085,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1086,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1087,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1088,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1089,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1090,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1091,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1092,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1093,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1094,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1095,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1096,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1097,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1098,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1099,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1100,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1101,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1102,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1103,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1104,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1105,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1106,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1107,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1108,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1109,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1110,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1111,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1112,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1113,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1114,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1115,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1116,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1117,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1118,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1119,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1120,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1121,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1122,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1123,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1124,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1125,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1126,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1127,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1128,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1129,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1130,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1131,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1132,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1133,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1134,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1135,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1136,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1137,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1138,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1139,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1140,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1141,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1142,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1143,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1144,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1145,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1146,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1147,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1148,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1149,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1150,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1151,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1152,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1153,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1154,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1155,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1156,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1157,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1158,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1159,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1160,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1161,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1162,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1163,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1164,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1165,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1166,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1167,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1168,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1169,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1170,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1171,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1172,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1173,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1174,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1175,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1176,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1177,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1178,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1179,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1180,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1181,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1182,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1183,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1184,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1185,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1186,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1187,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1188,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1189,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1190,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1191,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1192,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1193,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1194,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1195,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1196,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1197,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1198,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1199,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1200,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1201,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1202,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1203,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1204,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1205,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1206,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1207,Providence University,3.81,Bachelors,Providence,M,1,1,0,1,Junior SWE,5/20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
